Stocks,Final Value,Maximum Drawdown,Volatility,Sharpe Ratio,Sortino Ratio
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'JPM']",27580.050120152195,-0.4818254783248898,0.32659904331590184,0.6715382249023445,1.2869942141998372
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'JPM', 'PG', 'KO']",24035.091093355735,-0.38310602173907526,0.2545716232478557,0.6710640349867119,1.3238431519733576
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'JPM', 'V']",26134.22673256661,-0.4427922445480613,0.298121423516699,0.6695523735454694,1.276420433558403
"['AAPL', 'TSLA', 'JPM', 'V', 'PG']",26266.33036400084,-0.37311734573636274,0.2989729017504692,0.6691686391282826,1.616395797375656
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'JPM', 'V', 'PG']",24129.600198029413,-0.37578126583194005,0.25769891174059606,0.6690982946306151,1.2639736298954571
"['TSLA', 'JPM', 'V', 'PG', 'KO']",25089.11953677955,-0.3436608058955805,0.27527186651815716,0.6687655080420134,1.6736624418641115
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'JPM', 'PG']",24875.955969942377,-0.4056343719602698,0.2740449632157297,0.6674179989657667,1.2863750815796446
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'JPM', 'V', 'PG']",24430.53912318007,-0.4004444506866423,0.2651960935343301,0.6668914508485854,1.2594555980871118
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'JPM', 'PG']",25351.4440112703,-0.4323706783421325,0.28560500046386167,0.6650374538673426,1.2593202638607093
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'JPM', 'V', 'KO']",24620.62291249321,-0.37556686000018735,0.27031111402574504,0.6646189362814423,1.2986376753035809
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'JPM', 'KO']",25573.20843213563,-0.4083373898885575,0.29037788835636874,0.6642783992775697,1.3388290578677629
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'KO']",26626.18171920232,-0.4138882484605089,0.31161330406633636,0.6640164670646861,1.5237390521189154
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'V', 'KO']",25339.336398441716,-0.37935791944154396,0.2853489430334076,0.6633625007636985,1.5116770734233314
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'JPM']",27460.455401389085,-0.46872351497680825,0.3319732095907552,0.662631564932659,1.3277580305188998
"['AAPL', 'AMZN', 'JPM', 'PG', 'KO']",19059.551617459303,-0.23594199990030304,0.1569571251293715,0.6623709488153287,1.1702833454454042
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'JPM', 'V', 'PG', 'KO']",23319.096731789163,-0.3469416682185411,0.24508223844210647,0.6621262446345251,1.3254973920249866
"['AAPL', 'GOOGL', 'V', 'PG', 'KO']",19099.104317656103,-0.2192696501969331,0.15787553542511346,0.662125506276662,1.1665732145520862
"['GOOGL', 'AMZN', 'TSLA', 'JPM', 'KO']",26283.244574167795,-0.4440431903124217,0.3072880347773082,0.6619733340109987,1.3094734977128923
"['GOOGL', 'AMZN', 'TSLA', 'JPM', 'V', 'KO']",25053.555444246274,-0.40715209532254354,0.2812699783145885,0.6617517852859572,1.2802744711542584
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'V']",27179.808960956383,-0.43501257475108773,0.32536571222532273,0.6617075361718092,1.4683621971735978
"['MSFT', 'GOOGL', 'TSLA', 'V', 'KO']",26002.598133735093,-0.4095348917933066,0.3002799676534333,0.661676491893429,1.4508472705965587
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'JPM', 'V']",26034.564466930686,-0.4272321479652952,0.30356618808553826,0.6598098857124733,1.3084602886439514
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'JPM', 'PG', 'KO']",23949.66629423923,-0.37064019631071665,0.2599519262025093,0.6593136133445726,1.316855551131556
"['GOOGL', 'AMZN', 'TSLA', 'JPM', 'V', 'PG', 'KO']",23504.249447476923,-0.3667598455949008,0.2505987664379371,0.6592249690782258,1.2622265867239557
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'V', 'PG', 'KO']",23749.204551073013,-0.3501991274888785,0.25596313102971874,0.6581274223173218,1.4604819182238178
"['AAPL', 'AMZN', 'JPM', 'V', 'PG', 'KO']",19033.811313655864,-0.228721425115593,0.1581202038513266,0.6568008420607477,1.1838420154148273
"['GOOGL', 'AMZN', 'TSLA', 'JPM', 'V']",26836.87181592186,-0.46657573179534484,0.3237215977415815,0.6567668631637563,1.271764369661556
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'JPM', 'V', 'KO']",24391.909240614994,-0.3622789443201373,0.27029943894903413,0.6565703478358249,1.4905385016050374
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'JPM', 'V', 'PG']",24345.114324063565,-0.3869868463723691,0.27047891647521727,0.6560218849639328,1.2674408379977968
"['GOOGL', 'AMZN', 'TSLA', 'JPM', 'PG', 'KO']",24270.772722949965,-0.3967081719170036,0.26908245832397026,0.6557983268147559,1.282831718312531
"['MSFT', 'GOOGL', 'TSLA', 'V', 'PG', 'KO']",24036.90068925605,-0.3643667633497491,0.26356810233334926,0.6554709603363255,1.4629853547444287
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'JPM', 'KO']",25306.37581494438,-0.39613904386532045,0.290658682211162,0.6552809732517096,1.5154153171644136
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'JPM', 'PG']",25251.781745634376,-0.421662240463135,0.29090797655110123,0.654890260047215,1.291664277253025
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'PG', 'KO']",24556.553677145406,-0.3763943272111284,0.27511902838201835,0.6548879682682023,1.5075427273449697
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'V', 'PG']",25017.90971194046,-0.3933871111703594,0.28567447930282336,0.6540244131400805,1.45061935567528
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'JPM', 'V', 'PG', 'KO']",23118.972268895723,-0.3345094169490601,0.24520285342764764,0.6538827675340202,1.5114136780580585
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'PG']",26240.469695400814,-0.4286859652850221,0.3124322327763274,0.653834179955047,1.4555627809017377
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'JPM']",27140.256260759586,-0.4572464899028487,0.3327255034131172,0.6530973258467413,1.4726130279330965
"['MSFT', 'AMZN', 'TSLA', 'JPM', 'V', 'KO']",24786.722827055022,-0.3902422335089307,0.2811771044885708,0.6527030252203335,1.432440569409201
"['AAPL', 'AMZN', 'JPM', 'V', 'PG']",19613.178859213367,-0.2603359458132324,0.17220602995819534,0.652116871347273,1.1335934519604474
"['GOOGL', 'AMZN', 'TSLA', 'JPM', 'V', 'PG']",24732.12875774502,-0.41647374205680265,0.28167458691883457,0.6520168090947424,1.251904538448712
"['MSFT', 'GOOGL', 'TSLA', 'PG', 'KO']",25063.258868179524,-0.397780728389634,0.28817294954786904,0.6518251000780434,1.396867842577903
"['MSFT', 'AMZN', 'TSLA', 'JPM', 'KO']",25963.04543353829,-0.4269868434168376,0.3076861597199878,0.6515597304473604,1.4544116923048316
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'JPM', 'V']",25767.731849739434,-0.4154304208309541,0.3038087121021885,0.6513503440806525,1.416169378319245
"['GOOGL', 'AMZN', 'TSLA', 'JPM', 'PG']",25897.53255036629,-0.45447824464309516,0.30824967186440505,0.6512921812191802,1.2599391929930313
"['MSFT', 'GOOGL', 'TSLA', 'V', 'PG']",25616.886109933588,-0.4200383672925128,0.30095976127519203,0.6510143350500431,1.367264584518043
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'JPM', 'PG', 'KO']",23720.952622361012,-0.35797487227038305,0.2602776870390833,0.6502329734100499,1.4578789829827397
"['MSFT', 'AMZN', 'TSLA', 'JPM', 'V', 'PG', 'KO']",23275.535775598706,-0.3499772299954623,0.25064516624797395,0.6500218565977314,1.432295761585046
"['AAPL', 'GOOGL', 'TSLA', 'V', 'KO']",25883.003414971983,-0.3966202866938409,0.3073716401986691,0.649803739565538,1.5011639836301038
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'JPM', 'V', 'PG']",24116.400652185348,-0.37512065062064137,0.2707235781459319,0.6475018247266353,1.42342942313008
"['MSFT', 'AMZN', 'TSLA', 'JPM', 'V']",26516.672675292353,-0.45020769771159536,0.3240834725447188,0.6470537451817432,1.420645708864094
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'JPM', 'PG']",24984.949128443124,-0.40988629602085075,0.2914948336409285,0.6454087143948473,1.419604597468644
"['MSFT', 'AMZN', 'TSLA', 'JPM', 'PG', 'KO']",24003.940105758713,-0.37954534621948366,0.2694586720283966,0.6454077196162868,1.4316141251021677
"['MSFT', 'AMZN', 'TSLA', 'JPM', 'V', 'PG']",24465.296140553768,-0.3998250179630538,0.28195403551179005,0.6423308074788389,1.3757909036047156
"['AAPL', 'GOOGL', 'TSLA', 'V', 'PG', 'KO']",23937.238423620125,-0.3584331539090791,0.2703176835499532,0.6422160476455069,1.460974094920394
"['AAPL', 'AMZN', 'TSLA', 'JPM', 'V', 'KO']",24687.060561419097,-0.37390976827470196,0.28832415283511315,0.6402502781267261,1.4714162032570501
"['MSFT', 'AMZN', 'TSLA', 'JPM', 'PG']",25577.333409736784,-0.4418931606338147,0.3091123949289773,0.640222336213551,1.442160628272896
"['AAPL', 'AMZN', 'TSLA', 'JPM', 'KO']",25843.450714775183,-0.413697745162842,0.3150280553604131,0.6400805741226012,1.47696528575428
"['AMZN', 'JPM', 'V', 'PG', 'KO']",18435.968031992074,-0.2307551895019853,0.15017621221425745,0.6398930575593498,1.2175738568726808
"['AAPL', 'GOOGL', 'TSLA', 'V', 'PG']",25497.291391170478,-0.40885598010505264,0.307605019522978,0.6398534794356824,1.4374066142715811
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'V', 'KO']",19795.043477785483,-0.2519438282465982,0.180989240202183,0.6397522267863234,1.0916696735958198
"['AAPL', 'GOOGL', 'TSLA', 'PG', 'KO']",24943.664149416414,-0.3891657255953787,0.29502751617079964,0.6396431192315832,1.4952707046169316
"['AAPL', 'MSFT', 'TSLA', 'V', 'KO']",25562.804274342478,-0.37805347953360285,0.30913303464995,0.6381727839432033,1.6534551895391734
"['GOOGL', 'TSLA', 'V', 'PG', 'KO']",24320.080563949185,-0.3775752147981513,0.28253379415117685,0.6371813238184096,1.403646154205384
"['AAPL', 'AMZN', 'TSLA', 'JPM', 'V']",26397.077956529247,-0.4360891701609452,0.33106702498468266,0.6369044248970062,1.4106841758585076
"['AAPL', 'AMZN', 'TSLA', 'JPM', 'V', 'PG', 'KO']",23190.1109764822,-0.3403134577179618,0.25737661317361016,0.6363719481958247,1.5064739948941046
"['AAPL', 'MSFT', 'V', 'PG', 'KO']",18778.9051770266,-0.20576154530383367,0.15972191749614267,0.6342214445829938,1.2126983188100064
"['AMZN', 'TSLA', 'JPM', 'V', 'KO']",25219.867129307953,-0.40776900922133785,0.3056849398257204,0.6338106738799671,1.44628222752736
"['AAPL', 'AMZN', 'TSLA', 'JPM', 'PG', 'KO']",23904.277840122788,-0.36885198284706117,0.2764135742477527,0.632543355351034,1.4341513694209578
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'V', 'PG', 'KO']",18996.953476224815,-0.24460403538731984,0.16591358896365482,0.6313612941466502,1.1116209714983927
"['MSFT', 'GOOGL', 'AMZN', 'V', 'KO']",19349.446628947615,-0.25371788281321267,0.17420779698192798,0.6312974329970525,1.1182272264425879
"['AAPL', 'AMZN', 'TSLA', 'JPM', 'V', 'PG']",24365.633874917843,-0.38841609701582386,0.28873820785622617,0.630587537646748,1.4019479919533668
"['AAPL', 'MSFT', 'TSLA', 'V', 'PG', 'KO']",23670.40580642887,-0.3434441022269015,0.2718679344190828,0.6305182722959549,1.6085684510819698
"['AAPL', 'AMZN', 'TSLA', 'JPM', 'PG']",25457.738690973678,-0.4293694764375478,0.3159716153899862,0.6295228908233365,1.4158894310903605
"['AMZN', 'TSLA', 'JPM', 'V', 'PG', 'KO']",23384.62485223343,-0.3601303804673727,0.26641144761675706,0.6292847582090547,1.4121527812133765
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'KO']",19973.030214414845,-0.2808456820397605,0.18949035807723816,0.6289336833576473,1.0350109242273584
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'V', 'KO']",23842.595688593305,-0.389304530348544,0.2791167390873131,0.6280751074068815,1.3704215695019548
"['AAPL', 'MSFT', 'TSLA', 'V', 'PG']",25177.092250540973,-0.3938505788238929,0.3097354825315618,0.6277331035441521,1.5352368436574417
"['AAPL', 'MSFT', 'TSLA', 'PG', 'KO']",24623.46500878691,-0.3737459375991111,0.2973091606820517,0.6266248532866664,1.669661564703427
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'KO']",24665.510004252406,-0.42421291272202183,0.3014316285385092,0.625356290167317,1.3793824568829935
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA']",26371.21728792922,-0.48647334435992823,0.34554775577885716,0.6248964503924213,1.3677302533623075
"['AMZN', 'TSLA', 'JPM', 'PG', 'KO']",24280.527863752384,-0.39527062302465776,0.2912872764714837,0.6246880942775209,1.4216286252007724
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'V', 'PG', 'KO']",22638.322910876745,-0.3615361228327786,0.2529831312214834,0.6246563286931391,1.334849451552897
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'V']",25126.86603904746,-0.44340919419273606,0.3142152478349043,0.6239785741025922,1.3332118862776638
"['MSFT', 'TSLA', 'V', 'PG', 'KO']",23999.88142331968,-0.35756719904113815,0.28465909474343354,0.6232781177060813,1.615069914606525
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'V']",20526.65745616891,-0.30617057682696647,0.20519070552936045,0.62312694308982,0.9981565037122128
"['AMZN', 'TSLA', 'JPM', 'V', 'PG']",24834.15510550645,-0.4189519250433728,0.30658451770719625,0.6226736135274746,1.3518789787735048
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'V', 'KO']",24145.85701636305,-0.418593761025127,0.29113031937405026,0.6223198455814081,1.3049616875327286
"['MSFT', 'GOOGL', 'AMZN', 'V', 'PG', 'KO']",18492.607768599817,-0.24971510492837645,0.157555496742861,0.6214939104939414,1.1872963076996976
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'KO']",25194.006460707922,-0.457722382076941,0.3202044640424756,0.6198815660443273,1.3295685315570624
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'V', 'PG']",19473.61679128423,-0.27209174983991896,0.1815671716445351,0.6197781290427213,1.0795760882867305
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'PG', 'KO']",19012.260756489173,-0.2521692881893163,0.1705283426621157,0.619671369928452,1.0813702924938187
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'PG', 'KO']",23171.639070339323,-0.38641940557501386,0.26974474492193345,0.61919419565466,1.3661203346283095
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'V', 'PG']",23567.08710016366,-0.402112589997763,0.27984908333165137,0.6188213635836212,1.3184511488140762
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'V']",25747.633702461986,-0.4805359509303872,0.3361633450634632,0.6185288566557211,1.2899314172150091
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'V', 'PG', 'KO']",22726.222223577017,-0.3766765064390641,0.2592783644879639,0.6184682153291841,1.286501188268656
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'PG']",24344.083317751152,-0.43756008903558874,0.30264850345872385,0.6153803154484944,1.3219211003678148
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'V', 'KO']",24046.194750727125,-0.40488737569767175,0.29711634823230537,0.6123531436735007,1.3283465770819025
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'PG', 'KO']",23363.07429506674,-0.40908962157789086,0.28024751067194786,0.611953345473066,1.2884986849473765
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'V', 'PG']",23824.430329861796,-0.42901102480685305,0.2923127200151856,0.6117967779928604,1.2570055754375302
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'KO']",25074.411741944812,-0.4452417552118685,0.3260688981912869,0.6109308200252163,1.3617383645781964
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'V']",25628.038983698876,-0.4674914447501874,0.34168433320590563,0.6105359176063457,1.315040157271716
"['AAPL', 'TSLA', 'V', 'PG', 'KO']",23880.286704556573,-0.35598253988028744,0.2934412772471114,0.6094004080569416,1.6095929714367991
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'PG']",24808.294436906417,-0.4730867723170529,0.3221507049991443,0.6085336910356579,1.2631917460726423
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'V', 'PG', 'KO']",22640.79742446051,-0.37040175028319855,0.26503677741727166,0.6074289964151652,1.333461366717741
"['AAPL', 'GOOGL', 'AMZN', 'V', 'KO']",19229.851910184505,-0.24438184455601952,0.18171512252780597,0.6051537315226825,0.9864490855785615
"['GOOGL', 'AMZN', 'TSLA', 'V', 'KO']",24450.828156477586,-0.439931420150352,0.3154064016620652,0.6047347640053726,1.2742102513669151
"['MSFT', 'GOOGL', 'AMZN', 'V', 'PG']",18963.73460514611,-0.2848141403598191,0.17548678475472546,0.6043622546204045,1.055405270941069
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'PG']",19587.31819061334,-0.3035928823753264,0.19115163759278916,0.604150108041401,0.9986050899413061
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'V', 'KO']",23779.362133535873,-0.3909044501458243,0.2978116223353023,0.6027636929904319,1.4479101883480414
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'V', 'PG']",23724.76806422587,-0.41798768154227467,0.29789476961498956,0.6024713750636834,1.2757044404867424
"['MSFT', 'GOOGL', 'AMZN', 'PG', 'KO']",18410.107363392046,-0.2599738603778034,0.16231914366981556,0.6021716388734044,1.0444280887707327
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'PG', 'KO']",23263.412029430816,-0.3992793248759926,0.2859833302762077,0.6018364784058653,1.3553378154340905
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'V']",25307.839843069378,-0.4552578108170514,0.3429515136056647,0.6005306471752764,1.4101750972935867
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'PG']",24688.699718143307,-0.4603949059523521,0.3274766127012912,0.6002510378912876,1.301878293507632
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'KO']",24754.212601315314,-0.4324451475219177,0.327407302847971,0.6002011653103492,1.450738863391453
"['GOOGL', 'AMZN', 'TSLA', 'V', 'PG', 'KO']",22743.75904154146,-0.39021038884291326,0.2747077690647286,0.5985300220474616,1.2643131527991216
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'V', 'PG', 'KO']",22412.083752582294,-0.3570986231728411,0.2657394205471225,0.5977293863320815,1.4982500801596808
"['AAPL', 'GOOGL', 'AMZN', 'V', 'PG', 'KO']",18392.945502963892,-0.23307170792894844,0.16379475735930848,0.596942487602952,1.01954948972264
"['MSFT', 'AMZN', 'TSLA', 'V', 'KO']",24130.62901584808,-0.42181858587983345,0.31636432543835485,0.5935727550103642,1.4598637875361848
"['GOOGL', 'AMZN', 'TSLA', 'V', 'PG']",24065.11613267608,-0.45227186676091163,0.3167966259912414,0.5934288377566659,1.2252026819677517
"['AAPL', 'MSFT', 'AMZN', 'V', 'KO']",18909.652769555003,-0.22092676027905767,0.1784868630336101,0.5930627631638405,1.1220897596008381
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'V', 'PG']",23457.93544703462,-0.4054379017689221,0.29892372666434625,0.5924476881278014,1.3854193910323405
"['GOOGL', 'AMZN', 'TSLA', 'PG', 'KO']",23511.488890922017,-0.42903420791140323,0.3020227841818031,0.5922344070431459,1.254530824256917
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'PG', 'KO']",22996.579412239564,-0.38568163198306926,0.2871303371755969,0.5911246659871202,1.4231199122652975
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'PG']",24368.50057751381,-0.4481475830163495,0.3292258822910765,0.589106146279202,1.3889713141803228
"['MSFT', 'AMZN', 'TSLA', 'V', 'PG', 'KO']",22476.926424350208,-0.3727427894183934,0.27557194089373055,0.5873433174322024,1.3987164254209228
"['AAPL', 'AMZN', 'TSLA', 'V', 'KO']",24011.034297084974,-0.41214954512953667,0.32407443641904204,0.5834173190445492,1.4330486042605142
"['AAPL', 'GOOGL', 'AMZN', 'V', 'PG']",18844.139886383,-0.2689025715658899,0.18174831525534854,0.5822282737434706,1.078069452754483
"['MSFT', 'AMZN', 'TSLA', 'V', 'PG']",23744.916992046576,-0.4387780662506626,0.31827708035072816,0.581681595152412,1.3774423153942643
"['AAPL', 'MSFT', 'AMZN', 'V', 'PG', 'KO']",18126.11288577264,-0.2220816481490048,0.16322198470205743,0.579713056886364,1.1196480632374883
"['MSFT', 'AMZN', 'TSLA', 'PG', 'KO']",23191.28975029251,-0.41493047878020767,0.3036602574827981,0.5795700879171088,1.403791356611153
"['AAPL', 'GOOGL', 'AMZN', 'PG', 'KO']",18290.512644628936,-0.24362486755471505,0.16814342038587446,0.5788670983906506,0.9872549252184738
"['AAPL', 'AMZN', 'TSLA', 'V', 'PG', 'KO']",22377.264158714283,-0.3687598459718522,0.2829828422616099,0.5756705624654329,1.5295769841094493
"['GOOGL', 'AMZN', 'V', 'PG', 'KO']",17666.92905916171,-0.23620061813090593,0.1526623703165262,0.5752690697267945,1.0091391310911102
"['AAPL', 'AMZN', 'TSLA', 'V', 'PG']",23625.32227328347,-0.42549951541084513,0.32539633479062746,0.5723147810803108,1.3657171038229543
"['AAPL', 'AMZN', 'TSLA', 'PG', 'KO']",23071.695031529405,-0.4022790623164228,0.311061786129869,0.569242547775871,1.3649894860348615
"['AAPL', 'MSFT', 'AMZN', 'V', 'PG']",18523.940745753498,-0.2526243865244781,0.17959095327616292,0.5668841298571601,1.0985552199858688
"['AMZN', 'TSLA', 'V', 'PG', 'KO']",22448.111446062176,-0.3904031612260254,0.2991178875247693,0.5612171503630394,1.3305050796207583
"['AAPL', 'MSFT', 'AMZN', 'PG', 'KO']",17970.313503999434,-0.22833898141120537,0.16700246466903254,0.5595089184730023,1.1468840280185555
"['MSFT', 'AMZN', 'V', 'PG', 'KO']",17346.729918532204,-0.22218844962012196,0.15028488560303652,0.5565282060035307,1.06634886781301
"['AAPL', 'AMZN', 'V', 'PG', 'KO']",17227.135199769094,-0.20182997209771492,0.16253041521782266,0.5171777559491123,1.0069959195226528
